visitorId,department
bc0ff8909f201eef3b12b503bd6f46f3ec0fa792,refrigerador 2 portas
bc121e59fde732e2a896cb3eda1d6a60bd995627,kits
bc121e59fde732e2a896cb3eda1d6a60bd995627,perfumaria e cosmeticos
bc121e59fde732e2a896cb3eda1d6a60bd995627,higiene e cuidados diarios
bc19fce6f36477c114726eb0ac84578d86273901,malas mochilas e bolsas
bc1b135bbc16c0ab31507366595f948516bac44d,bicicleta aro 29
bc1b135bbc16c0ab31507366595f948516bac44d,esporte e lazer
bc1b135bbc16c0ab31507366595f948516bac44d,bicicletas
bc36e0b7768f2d19292824f19c86821ede454aa6,quarto  dormitorio
bc36e0b7768f2d19292824f19c86821ede454aa6,guardaroupas  roupeiros
bc36e0b7768f2d19292824f19c86821ede454aa6,moveis
bc390fdc82d7f4bd520c575d5d6e66465046c7d0,tv
bc390fdc82d7f4bd520c575d5d6e66465046c7d0,tv e video
bc390fdc82d7f4bd520c575d5d6e66465046c7d0,ate 29
bc432bdac0589ecb772b19e433259e98969c72d6,bolsas
bc432bdac0589ecb772b19e433259e98969c72d6,bolsas esportivas
bc432bdac0589ecb772b19e433259e98969c72d6,malas mochilas e bolsas
bc624c56e702fa23ad3cf09026a25375ba45f5d7,cama box
bc624c56e702fa23ad3cf09026a25375ba45f5d7,colchoes
bc6865be08c2149dd0a370625c33072fda727727,colchoes
bc6ce169830e7bb7027f981515efaf58219a7512,celulares e telefones
bc6ce169830e7bb7027f981515efaf58219a7512,dual chip  tri chip
bc6ce169830e7bb7027f981515efaf58219a7512,celulares simples
bc6d5cce34c342707980423d1335c2f7058b9d7b,acessorios de informatica
bc7e72210f8890a08db42f9a99a99881610814d3,beleza e saude
bc7e72210f8890a08db42f9a99a99881610814d3,cuide de sua saude
bc7e72210f8890a08db42f9a99a99881610814d3,termometro
bc85b9a37acd6b36f2d9633566846fcd18b35b24,tv
bc85b9a37acd6b36f2d9633566846fcd18b35b24,tv e video
bc85b9a37acd6b36f2d9633566846fcd18b35b24,ate 29
bc86d320058134d86b155e14cafef98e63b68bbd,esporte e lazer
bc86d320058134d86b155e14cafef98e63b68bbd,bicicletas
bc86d320058134d86b155e14cafef98e63b68bbd,bicicleta aro 16
bc89bf0ac5249445708d8bf36c42365addaef281,celulares e telefones
bc8afbe7d3078392cbce33fb0380612e7a3c5d21,beleza e saude
bc8afbe7d3078392cbce33fb0380612e7a3c5d21,cuide de sua saude
bc8afbe7d3078392cbce33fb0380612e7a3c5d21,umidificador
bc98370a6ae8509fcffca92520e37189c2dc52ba,eletrodomesticos
bca3137944db968d4f3a28a7b4f44c52d5edf88d,sobremesa
bca3137944db968d4f3a28a7b4f44c52d5edf88d,utilidades domesticas
bca3137944db968d4f3a28a7b4f44c52d5edf88d,cha cafe e sobremesa
bca70fc5c5df03404efd21759cdffb4ef8d92d4b,bercos e cercados
bca70fc5c5df03404efd21759cdffb4ef8d92d4b,quarto e decoracao
bca70fc5c5df03404efd21759cdffb4ef8d92d4b,bebes
bca70fc5c5df03404efd21759cdffb4ef8d92d4b,bolsa maternidade
bca70fc5c5df03404efd21759cdffb4ef8d92d4b,passeio
bcaab2f8490845707cbbf3f2f1d116d3b4b9ab97,outros
bcaab2f8490845707cbbf3f2f1d116d3b4b9ab97,celulares e telefones
bcaab2f8490845707cbbf3f2f1d116d3b4b9ab97,smartphones
bcb0974c4b202222f2c9408679fb39486d2f80f5,lavadoras
bcb0974c4b202222f2c9408679fb39486d2f80f5,casa e ferramentas
bcb0974c4b202222f2c9408679fb39486d2f80f5,lavadoras de alta pressao
bcb1a964c01e240719442481f307b310d04f981b,outros
bcb1a964c01e240719442481f307b310d04f981b,celulares e telefones
bcb1a964c01e240719442481f307b310d04f981b,smartphones
bcc121221e3dc9fa47b18e5833e6ac0449fdd049,celulares e telefones
bcc121221e3dc9fa47b18e5833e6ac0449fdd049,smartphones
bcc5f20e1bd079ead635bafbe23d8dcb63a7c323,batedeira planetaria
bcc5f20e1bd079ead635bafbe23d8dcb63a7c323,eletroportateis
bcc5f20e1bd079ead635bafbe23d8dcb63a7c323,batedeira
bcd024b4dec6754cb32fb7bbf14590cabad3af86,eletroportateis
bcdf11655a539a2557ab5ba872631b853a243884,side by side
bcdf11655a539a2557ab5ba872631b853a243884,eletrodomesticos
bcdf11655a539a2557ab5ba872631b853a243884,refrigerador
bcdf11655a539a2557ab5ba872631b853a243884,manta e capa para sofa
bcdf11655a539a2557ab5ba872631b853a243884,capa para sofa
bcdf11655a539a2557ab5ba872631b853a243884,cama mesa e banho
bcfbaef7f597e84b02797e0cc6e8b1d2f88184f9,eletrodomesticos
bcfbaef7f597e84b02797e0cc6e8b1d2f88184f9,tanquinho
bcfbaef7f597e84b02797e0cc6e8b1d2f88184f9,lavadora de roupa
bd1016caa82cb9e4ec8568390f6c7a56952c8c01,tv e video
bd1016caa82cb9e4ec8568390f6c7a56952c8c01,ate 29
bd1016caa82cb9e4ec8568390f6c7a56952c8c01,utilidades domesticas
bd1016caa82cb9e4ec8568390f6c7a56952c8c01,perfumaria e cosmeticos
bd1016caa82cb9e4ec8568390f6c7a56952c8c01,de 39 a 43
bd1016caa82cb9e4ec8568390f6c7a56952c8c01,tv
bd12fab6202346cfe2fc5c02fa0dfd7a2a17d452,eletrodomesticos
bd20ec44bbb28f0900099d19c6f57577232ad970,freezer horizontal
bd20ec44bbb28f0900099d19c6f57577232ad970,freezer
bd20ec44bbb28f0900099d19c6f57577232ad970,eletrodomesticos
bd29a048bf9e134a5e746884810c209df2ed5a74,sala de estar
bd29a048bf9e134a5e746884810c209df2ed5a74,sofas  estofados e sofascama
bd29a048bf9e134a5e746884810c209df2ed5a74,eletrodomesticos
bd29a048bf9e134a5e746884810c209df2ed5a74,moveis
bd3694bf783326c5d2880f236ff367632800085e,cama box
bd3694bf783326c5d2880f236ff367632800085e,casal
bd3694bf783326c5d2880f236ff367632800085e,colchoes
bd3a56e09144f5dfd25702d6dc49ddf063c54367,esporte e lazer
bd3a56e09144f5dfd25702d6dc49ddf063c54367,esportes
bd3a56e09144f5dfd25702d6dc49ddf063c54367,tiros esportivos
bd3efc9e433383e6331455b4a8b3ed69752bc8cd,colchoes
bd4d6bde9bf352ea6dc1b6d4b431f9095b834775,led
bd4d6bde9bf352ea6dc1b6d4b431f9095b834775,informatica
bd4d6bde9bf352ea6dc1b6d4b431f9095b834775,monitores
bd50091bef8013eef8cc1d158dbbb77b2943aedc,refrigerador
bd50091bef8013eef8cc1d158dbbb77b2943aedc,eletrodomesticos
bd50091bef8013eef8cc1d158dbbb77b2943aedc,refrigerador 2 portas
bd589fef38487b2c19c4097c6b0dff6567fa63c2,eletrodomesticos
bd589fef38487b2c19c4097c6b0dff6567fa63c2,lavalouca
bd6bb8e4ed89209505679c0e0a548030e210b9e1,utensilios para cozinha
bd6bb8e4ed89209505679c0e0a548030e210b9e1,utilidades domesticas
bd6bb8e4ed89209505679c0e0a548030e210b9e1,acessorios para cozinha
bd78cf4291999efc4345e68d192ace78ec3a24f3,games
bd78cf4291999efc4345e68d192ace78ec3a24f3,jogos para playstation 3
bd78cf4291999efc4345e68d192ace78ec3a24f3,playstation 3
bd885f372b21f37c6d718f8d8f3f74a25ef57d57,fogao
bd885f372b21f37c6d718f8d8f3f74a25ef57d57,fogao piso 4 bocas
bd885f372b21f37c6d718f8d8f3f74a25ef57d57,eletrodomesticos
bd8d3e49246c6f44480e5d0af8a03d1aba3aca83,tv e video
bd8d3e49246c6f44480e5d0af8a03d1aba3aca83,tv led
bd8d3e49246c6f44480e5d0af8a03d1aba3aca83,eletrodomesticos
bd8d3e49246c6f44480e5d0af8a03d1aba3aca83,coifa
bd8d3e49246c6f44480e5d0af8a03d1aba3aca83,tipo de tv
bd9000ebc0de27762da795397c6dd7af31c76b3a,eletrodomesticos
bd9b1e626f0c578d6e1d96e2a721a48972eb4c48,pedal  pedaleira
bd9b1e626f0c578d6e1d96e2a721a48972eb4c48,instrumentos musicais
bd9b1e626f0c578d6e1d96e2a721a48972eb4c48,instrumentos de corda
bda4b7ae019ffec086516f0be3d7282907dc42ff,tv
bda4b7ae019ffec086516f0be3d7282907dc42ff,tv e video
bda4b7ae019ffec086516f0be3d7282907dc42ff,de 39 a 43
bda7674ad8dac170a44e4e6053572157c5f03db9,eletrodomesticos
bda7674ad8dac170a44e4e6053572157c5f03db9,lavadora acima de 9kg
bda7674ad8dac170a44e4e6053572157c5f03db9,lavadora de roupa
bdac8e0d1ec4afa72cc004dd411b0e5b29a5ad57,aparelho de jantar ate 20 pecas
bdac8e0d1ec4afa72cc004dd411b0e5b29a5ad57,aparelhos de jantar
bdac8e0d1ec4afa72cc004dd411b0e5b29a5ad57,utilidades domesticas
bdb14d8401c8ff95c25d2c9c9277e146b21ece63,cafeteira expresso
bdb14d8401c8ff95c25d2c9c9277e146b21ece63,eletroportateis
bdb14d8401c8ff95c25d2c9c9277e146b21ece63,cafeteira
bdb65fd7a22fe8343e63460f1fbaf6151dc4d84b,tv
bdb65fd7a22fe8343e63460f1fbaf6151dc4d84b,tv e video
bdb65fd7a22fe8343e63460f1fbaf6151dc4d84b,ate 29
bdbc9e9789b77fbdcd2a173270b22323904ab934,eletrodomesticos
bdc0cf32d60a6dfefa0abc79904bec02c66eac33,utilidades domesticas
bdcad1694b1818d75e39a9d7847e69c1618022a8,malas
bdcad1694b1818d75e39a9d7847e69c1618022a8,conjuntos
bdcad1694b1818d75e39a9d7847e69c1618022a8,malas mochilas e bolsas
bdd0650d108610802b94bae714bfd8df495b5541,instrumentos musicais
bdd69337314edd39aaccd06bc2854769f78930b4,moveis
bddafd47b1af88ebf7076d03e6e168f96fb090bf,eletrodomesticos
bde995e11a9edd1f45511e2512d59f9c3ffe1d3e,refrigerador
bde995e11a9edd1f45511e2512d59f9c3ffe1d3e,eletrodomesticos
bde995e11a9edd1f45511e2512d59f9c3ffe1d3e,frigobar
bdf1c659a5ca21ec5e34789d1a8c03f124687445,jogo americano avulso
bdf1c659a5ca21ec5e34789d1a8c03f124687445,jogo americano
bdf1c659a5ca21ec5e34789d1a8c03f124687445,cama mesa e banho
bdf20ae6640d035b84d9792a43fce2c20a55a0fb,tv
bdf20ae6640d035b84d9792a43fce2c20a55a0fb,tv e video
bdf20ae6640d035b84d9792a43fce2c20a55a0fb,de 39 a 43
bdf7faf1510e5ad0c0c9792ff07fd66e39b13838,qbex
bdf7faf1510e5ad0c0c9792ff07fd66e39b13838,tablets
bdf7faf1510e5ad0c0c9792ff07fd66e39b13838,escolha por marca
bdf80d7e31f2f884b0d52516c04cea2a196d82d4,cozinha
bdf80d7e31f2f884b0d52516c04cea2a196d82d4,moveis
bdf80d7e31f2f884b0d52516c04cea2a196d82d4,cozinhas moduladas
bdfdd9bd574d168b14f6d24e449b0b09d7cb518a,chuveiros e duchas
bdfdd9bd574d168b14f6d24e449b0b09d7cb518a,casa e ferramentas
bdfdd9bd574d168b14f6d24e449b0b09d7cb518a,casa
be0b93b5f53244675e8f56bd8ff53614775b555a,ferramentas eletricas
be0b93b5f53244675e8f56bd8ff53614775b555a,casa e ferramentas
be10f524e2d95203a89a8338b9932ad0131f4106,games
be10f524e2d95203a89a8338b9932ad0131f4106,xbox 360
be10f524e2d95203a89a8338b9932ad0131f4106,jogos para xbox 360
be21dd18a1d98470ef0fa90d8c6bb4c213642e72,quarto  dormitorio
be21dd18a1d98470ef0fa90d8c6bb4c213642e72,eletrodomesticos
be21dd18a1d98470ef0fa90d8c6bb4c213642e72,fogao piso 5 bocas
be21dd18a1d98470ef0fa90d8c6bb4c213642e72,guardaroupas  roupeiros
be21dd18a1d98470ef0fa90d8c6bb4c213642e72,moveis
be21dd18a1d98470ef0fa90d8c6bb4c213642e72,fogao
be3a68ed8675b83d80f38433675219b8c29e1f40,automotivo
be3a68ed8675b83d80f38433675219b8c29e1f40,dvd player automotivo
be3a68ed8675b83d80f38433675219b8c29e1f40,audio
be3e0ff834956c369cb172a01c8de57606f050ab,celulares e telefones
be3e0ff834956c369cb172a01c8de57606f050ab,smartphones
be3e0ff834956c369cb172a01c8de57606f050ab,motorola lenovo
be3f83f892a596d4be046b0d45ec1164685499f9,esporte e lazer
be3f83f892a596d4be046b0d45ec1164685499f9,esportes
be3f83f892a596d4be046b0d45ec1164685499f9,tiros esportivos
be4533240186dc86c961462673435f49182ff93f,outros
be4533240186dc86c961462673435f49182ff93f,celulares e telefones
be4533240186dc86c961462673435f49182ff93f,smartphones
be4a0d4c3e1b5ffb2992868a83afc3d286ed05c1,forno eletrico
be4a0d4c3e1b5ffb2992868a83afc3d286ed05c1,eletroportateis
be4a0d4c3e1b5ffb2992868a83afc3d286ed05c1,acima de 20 litros
be4f1557e5aee7f01d8cb7447f64067beeae66ae,cobertor e manta solteiro
be4f1557e5aee7f01d8cb7447f64067beeae66ae,cobertor e manta
be4f1557e5aee7f01d8cb7447f64067beeae66ae,cama mesa e banho
be50d8858fc904ff02a805a89fe997e6cfc122a2,computadores  all in ones
be50d8858fc904ff02a805a89fe997e6cfc122a2,informatica
be51c9968028009b8bcb7833fd1a9c309004f1dc,calcados
be51c9968028009b8bcb7833fd1a9c309004f1dc,esporte e lazer
be53b3b9bffacbb8580de6e2ad97dda80fb793a7,caixa de som amplificadora
be53b3b9bffacbb8580de6e2ad97dda80fb793a7,audio
be5ca9837250423c4a924f3bd6a672b0c9278c4a,eletrodomesticos
be5ca9837250423c4a924f3bd6a672b0c9278c4a,ar condicionado portatil
be5cbff70d6bd619c97707dc5800270d72bef452,relogios
be5cbff70d6bd619c97707dc5800270d72bef452,digital
be5cbff70d6bd619c97707dc5800270d72bef452,relogio masculino
be7deb60c214798caf17df01b6b803b7f1548576,beleza e saude
be7deb60c214798caf17df01b6b803b7f1548576,massageador
be7deb60c214798caf17df01b6b803b7f1548576,mata insetos
be7deb60c214798caf17df01b6b803b7f1548576,casa e ferramentas
be7deb60c214798caf17df01b6b803b7f1548576,casa
be7deb60c214798caf17df01b6b803b7f1548576,cuide de seu corpo
be9dbe97f25f85600f198a7617fc4ef71668c917,notebook
be9dbe97f25f85600f198a7617fc4ef71668c917,mochilas
be9dbe97f25f85600f198a7617fc4ef71668c917,malas mochilas e bolsas
beaafa84b9a992bdfc3b39659fde3d579ddcb8ca,utilidades domesticas
beb0d0daf98dec4db52e05b1dcd6c4b42cbbb78a,moveis
bedf4a90c8310bba12501a3601ba68345a1edf05,eletroportateis
bedf4a90c8310bba12501a3601ba68345a1edf05,panela eletrica
bedf4a90c8310bba12501a3601ba68345a1edf05,panela de pressao eletrica
beeaa28dfcdd2289e61545f4b046f70a10dab8ad,eletroportateis
beeaa28dfcdd2289e61545f4b046f70a10dab8ad,batedeira
bef8cfea60b2c8a3f6758a9e6b80dc89b2d5416b,celulares e telefones
bf09325b8457d9bc9e7034f32df37e8f52c41746,samsung
bf09325b8457d9bc9e7034f32df37e8f52c41746,celulares e telefones
bf09325b8457d9bc9e7034f32df37e8f52c41746,smartphones
bf0b4b5b0a5c979870b3ed9cc1d95d4d948a3eb8,freezer horizontal
bf0b4b5b0a5c979870b3ed9cc1d95d4d948a3eb8,freezer
bf0b4b5b0a5c979870b3ed9cc1d95d4d948a3eb8,eletrodomesticos
bf0ff0710398747dcb0cc09cbc40e3fbac0af9ee,eletroportateis
bf0ff0710398747dcb0cc09cbc40e3fbac0af9ee,liquidificador
bf1400a45bcce5c8f84cdb8309a43262edf65dd6,eletroportateis
bf2c63fcaa948d9bb2eade250d5d68b6f3cda8cc,beleza e saude
bf2c63fcaa948d9bb2eade250d5d68b6f3cda8cc,cuide de seu cabelo
bf2d4a58ac6f12a830a541ab297c0c40cc5874e7,celulares e telefones
bf34efafed6ff1cf6c1a809564fa8f8d1a1da77f,freezer horizontal
bf34efafed6ff1cf6c1a809564fa8f8d1a1da77f,freezer
bf34efafed6ff1cf6c1a809564fa8f8d1a1da77f,celulares e telefones
bf34efafed6ff1cf6c1a809564fa8f8d1a1da77f,eletrodomesticos
bf3842b9b23d85cfef5161c4a428826ccc60d179,celulares e telefones
bf420c51381e410aabdddd2c79bf51907893c804,caixas bluetooth
bf420c51381e410aabdddd2c79bf51907893c804,audio
bf79df46b05cc06dbfb1fc1afc18706eb09d950a,eletrodomesticos
bf86b7f238a5bda8862024ee24f97582c6bc24c4,conj panelas antiaderente
bf86b7f238a5bda8862024ee24f97582c6bc24c4,utilidades domesticas
bf86b7f238a5bda8862024ee24f97582c6bc24c4,panelas
bf8c58f39693ff88c38bacd64c7e87860a020615,quantum
bf8c58f39693ff88c38bacd64c7e87860a020615,celulares e telefones
bf8c58f39693ff88c38bacd64c7e87860a020615,smartphones
bf8e58853f3b14db1014e5ca127fef66ff7483b6,bebes
bf8e58853f3b14db1014e5ca127fef66ff7483b6,fraldas descartaveis
bf8e58853f3b14db1014e5ca127fef66ff7483b6,trocando a fralda
bf9181323407fcafa401ece5593a891392d8d65d,celulares e telefones
bf94198ff5e75513b6259bfcfae57358f5a94101,eletrodomesticos
bfae862f918fef274e85c460e24c1175fa73404f,relogios
bfae862f918fef274e85c460e24c1175fa73404f,celulares e telefones
bfb19f6d613083c91384c9e1cc2213c2ab5ce655,celulares e telefones
bfbc5d2c0ca93190552db87d30fbe996aea88377,eletrodomesticos
bfbc5d2c0ca93190552db87d30fbe996aea88377,casa e ferramentas
bfbc5d2c0ca93190552db87d30fbe996aea88377,lavadora acima de 9kg
bfbc5d2c0ca93190552db87d30fbe996aea88377,casa
bfbc5d2c0ca93190552db87d30fbe996aea88377,lavadora de roupa
bfbc5d2c0ca93190552db87d30fbe996aea88377,chuveiros e duchas
bfc10353bf31aaa27b29811e59553ac9de6c9bea,celulares e telefones
bfc2f44ffd3a66580f6396e9b00d08d1a075ab60,fronha e protetor
bfc2f44ffd3a66580f6396e9b00d08d1a075ab60,fronha
bfc2f44ffd3a66580f6396e9b00d08d1a075ab60,cama mesa e banho
bfce81b81e2ac2a6ae79a046c2c02eeaddf473d6,furadeiras
bfce81b81e2ac2a6ae79a046c2c02eeaddf473d6,ferramentas eletricas
bfce81b81e2ac2a6ae79a046c2c02eeaddf473d6,casa e ferramentas
bfd8bdd916438b6be3a115cbf546f6cded1b458b,tv e video
bfdd5f04a8edd73b213e0ec7fda36668a81bdd3f,celulares e telefones
bff28d3572a323631542dc05e5e30639b946008a,informatica
bff6e44e6f68b5ae8fc0e330741131e03cb15ee5,celulares e telefones
c015207f65fe9b22fdcf3cbf72850b4cb359351e,samsung
c015207f65fe9b22fdcf3cbf72850b4cb359351e,celulares e telefones
c015207f65fe9b22fdcf3cbf72850b4cb359351e,smartphones
c03841a7157842452ba12e8180780ea42aa4cb1c,celulares e telefones
c04f50528ec2cf7f46a3d528dc22428d17445b85,celulares e telefones
c04f50528ec2cf7f46a3d528dc22428d17445b85,apple
c04f50528ec2cf7f46a3d528dc22428d17445b85,smartphones ios
c05f18ab1f8260a5a1761e553c366da88a191c2e,celulares e telefones
c05f18ab1f8260a5a1761e553c366da88a191c2e,moveis
c0674a33ff03ee9578d4b657b55c6d85d9839def,beleza e saude
c0674a33ff03ee9578d4b657b55c6d85d9839def,depilador
c0674a33ff03ee9578d4b657b55c6d85d9839def,perfumaria e cosmeticos
c0674a33ff03ee9578d4b657b55c6d85d9839def,cuidados para pele
c0674a33ff03ee9578d4b657b55c6d85d9839def,tratamentos
c0674a33ff03ee9578d4b657b55c6d85d9839def,cuidados com o cabelo
c0674a33ff03ee9578d4b657b55c6d85d9839def,cuide de sua pele
c071f6e836bebc92779773613deb92c2d5cd5f8f,utensilios para cozinha
c071f6e836bebc92779773613deb92c2d5cd5f8f,utilidades domesticas
c071f6e836bebc92779773613deb92c2d5cd5f8f,acessorios para cozinha
c07cbb4c4dad942cf5dce4145911873a160f1c21,beleza e saude
c07cbb4c4dad942cf5dce4145911873a160f1c21,eletroportateis
c080e92e6fbdaba6a30ec205990c32ba845d107e,home
c089a7aae2e675f3ddd574ebd1d7e9cb9e3c9718,cortinas e persianas
c089a7aae2e675f3ddd574ebd1d7e9cb9e3c9718,jogo de banho
c089a7aae2e675f3ddd574ebd1d7e9cb9e3c9718,eletrodomesticos
c089a7aae2e675f3ddd574ebd1d7e9cb9e3c9718,jogo de banho 5 pecas ou mais
c089a7aae2e675f3ddd574ebd1d7e9cb9e3c9718,cortina para sala
c089a7aae2e675f3ddd574ebd1d7e9cb9e3c9718,cortina para salaquarto
c089a7aae2e675f3ddd574ebd1d7e9cb9e3c9718,acessorios para sofa
c089a7aae2e675f3ddd574ebd1d7e9cb9e3c9718,manta e capa para sofa
c089a7aae2e675f3ddd574ebd1d7e9cb9e3c9718,cama mesa e banho
c09569e69b418b80641ee0f80dedbd4eb189222a,conjunto de mesas e cadeiras de jantar
c09569e69b418b80641ee0f80dedbd4eb189222a,sala de jantar
c09569e69b418b80641ee0f80dedbd4eb189222a,moveis
c096f0bf6e355838660897f3170cf6de54ba3ab2,eletroportateis
c0ab851d2d241ef8121eadf42b758e4bae0d5b3f,jogo de banho
c0ab851d2d241ef8121eadf42b758e4bae0d5b3f,cama mesa e banho
c0ab851d2d241ef8121eadf42b758e4bae0d5b3f,jogo de banho 5 pecas ou mais
c0ac040f2a089ce907f0b2c4e322ca6959311c80,refrigerador
c0ac040f2a089ce907f0b2c4e322ca6959311c80,eletrodomesticos
c0ac040f2a089ce907f0b2c4e322ca6959311c80,refrigerador 2 portas
c0b56714629afd71dbd5862924335854a57ecb06,samsung
c0b56714629afd71dbd5862924335854a57ecb06,celulares e telefones
c0b56714629afd71dbd5862924335854a57ecb06,smartphones
c0be5fccd2c091761673efa8936bca0565e2c53e,outros
c0be5fccd2c091761673efa8936bca0565e2c53e,celulares e telefones
c0be5fccd2c091761673efa8936bca0565e2c53e,smartphones
c0c48eb35d7a4f1c8d71174d217d3828a7f08dc9,celulares e telefones
c0d2c529a7454975857e76bd37f6e3400fa73415,samsung
c0d2c529a7454975857e76bd37f6e3400fa73415,celulares e telefones
c0d2c529a7454975857e76bd37f6e3400fa73415,smartphones
c0d481fc39d6adcd7fe65e31c1b8662b9a928227,beleza e saude
c0d481fc39d6adcd7fe65e31c1b8662b9a928227,cuide de sua pele
c0d481fc39d6adcd7fe65e31c1b8662b9a928227,barbeador
c0da551a2d3d553d2708c81d982ab49c681c0481,informatica
c0da551a2d3d553d2708c81d982ab49c681c0481,notebooks  ultrabooks
c0df91c1baa4dba5d9856225aa46da1d42f6a9a9,fogao
c0df91c1baa4dba5d9856225aa46da1d42f6a9a9,fogao piso 4 bocas
c0df91c1baa4dba5d9856225aa46da1d42f6a9a9,eletrodomesticos
c0df91c1baa4dba5d9856225aa46da1d42f6a9a9,fogao piso 5 bocas
c0e413fcd6bdc85761ec9e9ea6c7eebfd5b40908,caixa de som amplificadora
c0e413fcd6bdc85761ec9e9ea6c7eebfd5b40908,audio
c0fb91b6296b126ad8ef147fc3d473e50ca72e4e,cama box
c0fb91b6296b126ad8ef147fc3d473e50ca72e4e,colchao
c0fb91b6296b126ad8ef147fc3d473e50ca72e4e,casal
c0fb91b6296b126ad8ef147fc3d473e50ca72e4e,colchoes
c0fb91b6296b126ad8ef147fc3d473e50ca72e4e,queen
c12c5431501a9b8e81ea5d7c09f7a0c5a6ee97d5,potes e tigelas
c12c5431501a9b8e81ea5d7c09f7a0c5a6ee97d5,utilidades domesticas
c12c5431501a9b8e81ea5d7c09f7a0c5a6ee97d5,acessorios para cozinha
c12c5431501a9b8e81ea5d7c09f7a0c5a6ee97d5,cha cafe e sobremesa
c12c5431501a9b8e81ea5d7c09f7a0c5a6ee97d5,jogo para cha e cafe
c1350ecd59b7d4ec8c712521aaf5850c0c5dc62e,celulares e telefones
c13ee50d231ba34b59c840a381d8ee28f624161b,games
c13f94053e3e3fe2eef008c693f3dbe1722ad1aa,seguranca
c13f94053e3e3fe2eef008c693f3dbe1722ad1aa,casa e ferramentas
c13f94053e3e3fe2eef008c693f3dbe1722ad1aa,interfonesporteiros eletronicos
c14d6dc845c653f7a5fea2b6dd5d57cea5fdb601,aparelho de jantar ate 20 pecas
c14d6dc845c653f7a5fea2b6dd5d57cea5fdb601,aparelhos de jantar
c14d6dc845c653f7a5fea2b6dd5d57cea5fdb601,utilidades domesticas
c14eacb6e2c71bf2fa3451aa7cb4ec1de69d37da,beleza e saude
c14eacb6e2c71bf2fa3451aa7cb4ec1de69d37da,maquina de cortar cabelo
c14eacb6e2c71bf2fa3451aa7cb4ec1de69d37da,cuide de seu cabelo
c15ba0cbf7ff8c6654d4ef923ea4f500e0b4e315,esporte e lazer
c15ba0cbf7ff8c6654d4ef923ea4f500e0b4e315,bicicleta ergometrica
c15ba0cbf7ff8c6654d4ef923ea4f500e0b4e315,fitness e musculacao
c15e35bf6ffccd3284dd1082bc26b9bc065deaf1,celulares e telefones
c1611d42550b1b834acf2225b3d5c97a2b7bce37,casa e ferramentas
c163a1c0e1b8723b4adbe69a11cbdcebe8ced853,alcatel
c163a1c0e1b8723b4adbe69a11cbdcebe8ced853,celulares e telefones
c163a1c0e1b8723b4adbe69a11cbdcebe8ced853,smartphones
c173446614de422e7f133358a75b18f8e6158919,celulares e telefones
c17633fe2a605c8525e8b0606ecbfc0c33cec502,moveis
c18bb6d3689af7d841cf9503dfb00cfe43391ddb,celulares e telefones
c190bc7b47c5d778575bb528fb35166e6a6b500a,beleza e saude
c190bc7b47c5d778575bb528fb35166e6a6b500a,cuide de sua saude
c190bc7b47c5d778575bb528fb35166e6a6b500a,inaladores e nebulizadores
c19b6ab12bc6a7549dc73ce1cf38d636d6e8ac8e,cama mesa e banho
c19d6ef9b8d9e1be7c343c45f9788145595f82f8,fogao
c19d6ef9b8d9e1be7c343c45f9788145595f82f8,eletrodomesticos
c19d6ef9b8d9e1be7c343c45f9788145595f82f8,utilidades domesticas
c19d6ef9b8d9e1be7c343c45f9788145595f82f8,fogao embutir 6 bocas
c1a4c474df562f52ab75fe09fc8af7ce56a31e40,celulares e telefones
c1ac46566b32724785a368e74f411393e4988788,eletrodomesticos
c1aca8aee9f6690c55c58a2ab46f8405d5e8cf0f,esporte e lazer
c1aca8aee9f6690c55c58a2ab46f8405d5e8cf0f,jogos de mesa
c1aca8aee9f6690c55c58a2ab46f8405d5e8cf0f,tenis de mesa
c1cb5b02c77e0e029fa3d40b69db6093f071e244,samsung
c1cb5b02c77e0e029fa3d40b69db6093f071e244,celulares e telefones
c1cb5b02c77e0e029fa3d40b69db6093f071e244,smartphones
c1e5a6b71991d6578f5802964fee4b8b2f4af435,corporal
c1e5a6b71991d6578f5802964fee4b8b2f4af435,tratamentos
c1e5a6b71991d6578f5802964fee4b8b2f4af435,perfumaria e cosmeticos
c20af4b5a889f76c5c5547bbde8bf061eb7a13da,samsung
c20af4b5a889f76c5c5547bbde8bf061eb7a13da,celulares e telefones
c20af4b5a889f76c5c5547bbde8bf061eb7a13da,smartphones
c2169aa8e14ff0f293653ab7641eeea25c8fbb1c,celulares e telefones
c2412c385535c2c1524e347f9914b22f975c0572,tablets
c250e6ef3740d1f7da0602c20d9e44ea5e88a340,microondas
c250e6ef3740d1f7da0602c20d9e44ea5e88a340,eletrodomesticos
c250e6ef3740d1f7da0602c20d9e44ea5e88a340,microondas de embutir
c25877ec633d66dbc3f54ae915e273363f573081,fogao
c25877ec633d66dbc3f54ae915e273363f573081,fogao piso 4 bocas
c25877ec633d66dbc3f54ae915e273363f573081,eletrodomesticos
c275037b61d5b0ce7560aa230d061d2ba95126f4,eletrodomesticos
c275037b61d5b0ce7560aa230d061d2ba95126f4,lavadora acima de 9kg
c275037b61d5b0ce7560aa230d061d2ba95126f4,lavadora de roupa
c2803bc95e4101d2f600b6ac6658a9f7f05e5720,eletrodomesticos
